School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Teacher Count,Total New Teachers With 1 3 Years Experience,Percent Of Teachers With 1 3 Years Experience,Total New Teachers With Less Than 1 Year Experience,Percent Of Teachers With Less Than 1 Year Experience
20232024,064,LAWRENCE,315,Lawrence County,030,Blaine Elementary School,315030,064315030,210324000870,KEDC,903,A1,18,4,22.20,2,11.10
20232024,064,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,315150,064315150,210324000871,KEDC,903,A1,19,4,21.10,1,5.30
20232024,064,LAWRENCE,315,Lawrence County,200,Louisa Middle School,315200,064315200,210324000872,KEDC,903,A1,29,6,20.70,2,6.90
20232024,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,KEDC,903,A1,56,7,12.50,2,3.60
20232024,065,LEE,321,Lee County,,All Schools,321000,,,KVEC,904,,53,12,22.60,5,9.40
20232024,065,LEE,321,Lee County,060,Lee County Middle High School,321060,065321060,210327002434,KVEC,904,A1,27,4,14.80,3,11.10
20232024,065,LEE,321,Lee County,100,Lee County Elementary School,321100,065321100,210327000216,KVEC,904,A1,26,8,30.80,2,7.70
20232024,066,LESLIE,325,Leslie County,,All Schools,325000,,,KVEC,904,,84,12,14.30,8,9.50
20232024,066,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,066325280,210333000882,KVEC,904,A1,9,1,11.10,0,0.00
20232024,066,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,066325300,210333000883,KVEC,904,A1,18,2,11.10,1,5.60
20232024,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,KVEC,904,A1,29,2,6.90,4,13.80
20232024,066,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,066325420,210333000886,KVEC,904,A1,9,4,44.40,0,0.00
20232024,066,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,066325570,210333000887,KVEC,904,A1,19,3,15.80,3,15.80
20232024,067,LETCHER,331,Letcher County,,All Schools,331000,,,KVEC,904,,160,28,17.50,10,6.30
20232024,067,LETCHER,331,Letcher County,050,Letcher Elementary & Middle School,331050,067331050,210336002528,KVEC,904,A1,21,4,19.00,6,28.60
20232024,067,LETCHER,331,Letcher County,055,Letcher County Alternative Education Ctr,331055,067331055,210336002344,KVEC,904,A5,1,0,0.00,0,0.00
20232024,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,KVEC,904,A1,48,7,14.60,1,2.10
20232024,067,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,067331210,210336000892,KVEC,904,A1,11,4,36.40,0,0.00
20232024,067,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,067331250,210336000894,KVEC,904,A1,8,1,12.50,0,0.00
20232024,067,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,067331380,210336000900,KVEC,904,A1,15,2,13.30,2,13.30
20232024,067,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,067331425,210336000901,KVEC,904,A1,17,2,11.80,0,0.00
20232024,067,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,067331650,210336000903,KVEC,904,A1,28,7,25.00,0,0.00
20232024,067,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,067331710,210336000904,KVEC,904,A1,11,1,9.10,1,9.10
20232024,068,LEWIS,335,Lewis County,,All Schools,335000,,,KEDC,903,,125,22,17.60,7,5.60
20232024,068,LEWIS,335,Lewis County,040,Garrison Elementary School,335040,068335040,210339000906,KEDC,903,A1,17,3,17.60,0,0.00
20232024,068,LEWIS,335,Lewis County,090,Laurel Elementary School,335090,068335090,210339000908,KEDC,903,A1,6,1,16.70,0,0.00
20232024,068,LEWIS,335,Lewis County,095,Lewis County Central Elementary School,335095,068335095,210339000909,KEDC,903,A1,24,2,8.30,1,4.20
20232024,068,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,068335100,210339001503,KEDC,903,A1,25,3,12.00,2,8.00
20232024,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,KEDC,903,A1,38,6,15.80,4,10.50
20232024,068,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,068335140,210339000911,KEDC,903,A1,15,7,46.70,0,0.00
20232024,069,LINCOLN,341,Lincoln County,,All Schools,341000,,,SESC,907,,204,29,14.20,29,14.20
20232024,069,LINCOLN,341,Lincoln County,015,Patriot Academy,341015,069341015,210348002574,SESC,907,A5,2,0,0.00,0,0.00
20232024,069,LINCOLN,341,Lincoln County,040,Crab Orchard Elementary School,341040,069341040,210348000914,SESC,907,A1,18,1,5.60,0,0.00
20232024,069,LINCOLN,341,Lincoln County,050,Highland Elementary School,341050,069341050,210348000915,SESC,907,A1,12,2,16.70,0,0.00
20232024,069,LINCOLN,341,Lincoln County,065,Lincoln County Middle School,341065,069341065,210348000478,SESC,907,A1,44,5,11.40,13,29.50
20232024,069,LINCOLN,341,Lincoln County,070,Hustonville Elementary School,341070,069341070,210348000916,SESC,907,A1,26,1,3.80,0,0.00
20232024,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,SESC,907,A1,59,12,20.30,5,8.50
20232024,069,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,069341130,210348000920,SESC,907,A1,31,6,19.40,9,29.00
20232024,069,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,069341150,210348000921,SESC,907,A1,12,2,16.70,2,16.70
20232024,070,LIVINGSTON,345,Livingston County,,All Schools,345000,,,WKEC,908,,72,6,8.30,2,2.80
20232024,070,LIVINGSTON,345,Livingston County,020,North Livingston Elementary School,345020,070345020,210351001133,WKEC,908,A1,11,2,18.20,0,0.00
20232024,070,LIVINGSTON,345,Livingston County,021,South Livingston Elementary School,345021,070345021,210351001999,WKEC,908,A1,17,0,0.00,0,0.00
20232024,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,WKEC,908,A1,28,4,14.30,2,7.10
20232024,070,LIVINGSTON,345,Livingston County,065,Livingston County Middle School,345065,070345065,210351001484,WKEC,908,A1,16,0,0.00,0,0.00
20232024,071,LOGAN,351,Logan County,,All Schools,351000,,,GRREC,902,,199,41,20.60,10,5.00
20232024,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,071351011,210354001542,GRREC,902,A1,25,8,32.00,1,4.00
20232024,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,071351012,210354001543,GRREC,902,A1,35,5,14.30,3,8.60
20232024,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,071351013,210354001544,GRREC,902,A1,24,5,20.80,2,8.30
20232024,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,071351014,210354001545,GRREC,902,A1,25,9,36.00,2,8.00
20232024,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,071351016,210354001546,GRREC,902,A1,25,4,16.00,2,8.00
20232024,071,LOGAN,351,Logan County,030,The Academy,351030,071351030,210354002396,GRREC,902,A5,1,0,0.00,0,0.00
20232024,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,GRREC,902,A1,64,10,15.60,0,0.00
20232024,059,KENTON,354,Ludlow Independent,,All Schools,354000,,,NKCES,905,,55,9,16.40,5,9.10
20232024,059,KENTON,354,Ludlow Independent,010,Mary A. Goetz Elementary School,354010,059354010,210363000938,NKCES,905,A1,27,6,22.20,3,11.10
20232024,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,A1,28,3,10.70,2,7.10
20232024,072,LYON,361,Lyon County,,All Schools,361000,,,WKEC,908,,65,8,12.30,5,7.70
20232024,072,LYON,361,Lyon County,020,Lyon County Elementary School,361020,072361020,210369000942,WKEC,908,A1,26,3,11.50,2,7.70
20232024,072,LYON,361,Lyon County,023,Lyon County Middle School,361023,072361023,210369001950,WKEC,908,A1,19,2,10.50,1,5.30
20232024,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,A1,20,3,15.00,2,10.00
20232024,073,MADISON,365,Madison County,,All Schools,365000,,,SESC,907,,706,99,14.00,36,5.10
20232024,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,073365007,210372001901,SESC,907,A1,28,3,10.70,1,3.60
20232024,073,MADISON,365,Madison County,008,Boonesborough Elementary,365008,073365008,210372002481,SESC,907,A1,25,4,16.00,0,0.00
20232024,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,073365010,210372000944,SESC,907,A1,41,7,17.10,2,4.90
20232024,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,073365015,210372000945,SESC,907,A1,29,4,13.80,6,20.70
20232024,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,073365018,210372002032,SESC,907,A1,26,1,3.80,2,7.70
20232024,073,MADISON,365,Madison County,020,Madison Middle School,365020,073365020,210372000250,SESC,907,A1,44,7,15.90,1,2.30
20232024,073,MADISON,365,Madison County,021,B. Michael Caudill Middle School,365021,073365021,210372002217,SESC,907,A1,36,6,16.70,1,2.80
20232024,073,MADISON,365,Madison County,030,Kingston Elementary School,365030,073365030,210372000946,SESC,907,A1,33,3,9.10,0,0.00
20232024,073,MADISON,365,Madison County,040,Kirksville Elementary School,365040,073365040,210372000947,SESC,907,A1,33,7,21.20,3,9.10
20232024,073,MADISON,365,Madison County,045,Kit Carson Elementary School,365045,073365045,210372000948,SESC,907,A1,28,4,14.30,4,14.30
20232024,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,A1,125,22,17.60,8,6.40
20232024,073,MADISON,365,Madison County,065,Bellevue Transitional School,365065,073365065,210372002484,SESC,907,A5,1,0,0.00,0,0.00
20232024,073,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,073365100,210372000950,SESC,907,A1,28,2,7.10,0,0.00
20232024,073,MADISON,365,Madison County,110,Madison Kindergarten Academy,365110,073365110,210372002392,SESC,907,A1,20,5,25.00,3,15.00
20232024,073,MADISON,365,Madison County,120,Waco Elementary School,365120,073365120,210372000951,SESC,907,A1,24,1,4.20,1,4.20
20232024,073,MADISON,365,Madison County,130,White Hall Elementary School,365130,073365130,210372000952,SESC,907,A1,23,5,21.70,0,0.00
20232024,073,MADISON,365,Madison County,132,Ignite Academy North,365132,073365132,210372002546,SESC,907,A2,14,2,14.30,0,0.00
20232024,073,MADISON,365,Madison County,133,Ignite Academy South,365133,073365133,210372002547,SESC,907,A2,8,1,12.50,0,0.00
20232024,073,MADISON,365,Madison County,140,Foley Middle School,365140,073365140,210372000953,SESC,907,A1,30,3,10.00,2,6.70
20232024,073,MADISON,365,Madison County,145,Farristown Middle School,365145,073365145,210372002311,SESC,907,A1,30,3,10.00,0,0.00
20232024,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,A1,78,9,11.50,2,2.60
20232024,073,MADISON,365,Madison County,160,Madison County Day Treatment,365160,073365160,210372001678,SESC,907,A6,2,0,0.00,0,0.00
20232024,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,,KVEC,904,,110,19,17.30,2,1.80
20232024,074,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,074371172,210375002238,KVEC,904,A1,21,3,14.30,0,0.00
20232024,074,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,074371173,210375002227,KVEC,904,A1,11,4,36.40,1,9.10
20232024,074,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,074371175,210375001618,KVEC,904,A1,17,3,17.60,0,0.00
20232024,074,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,074371360,210375000958,KVEC,904,A1,29,3,10.30,1,3.40
20232024,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,A1,32,6,18.80,0,0.00
20232024,075,MARION,375,Marion County,,All Schools,375000,,,CKEC,901,,200,18,9.00,10,5.00
20232024,075,MARION,375,Marion County,020,Calvary Elementary School,375020,075375020,210378000962,CKEC,901,A1,13,2,15.40,1,7.70
20232024,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378002328,CKEC,901,A5,4,0,0.00,0,0.00
20232024,075,MARION,375,Marion County,040,Glasscock Elementary School,375040,075375040,210378000963,CKEC,901,A1,25,2,8.00,0,0.00
20232024,075,MARION,375,Marion County,085,Lebanon Middle School,375085,075375085,210378002443,CKEC,901,A1,42,5,11.90,3,7.10
20232024,075,MARION,375,Marion County,095,Marion County Middle School,375095,075375095,210378002454,CKEC,901,A1,29,4,13.80,2,6.90
20232024,075,MARION,375,Marion County,100,West Marion Elementary School,375100,075375100,210378001619,CKEC,901,A1,23,0,0.00,0,0.00
20232024,075,MARION,375,Marion County,210,Lebanon Elementary School,375210,075375210,210378000967,CKEC,901,A1,20,2,10.00,2,10.00
20232024,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,A1,44,3,6.80,2,4.50
20232024,076,MARSHALL,381,Marshall County,,All Schools,381000,,,WKEC,908,,282,31,11.00,9,3.20
20232024,076,MARSHALL,381,Marshall County,005,Purchase Youth Village,381005,076381005,210381002445,WKEC,908,A6,2,1,50.00,0,0.00
20232024,076,MARSHALL,381,Marshall County,010,Central Elementary School,381010,076381010,210381000272,WKEC,908,A1,27,1,3.70,1,3.70
20232024,076,MARSHALL,381,Marshall County,011,Benton Elementary School,381011,076381011,210381000971,WKEC,908,A1,34,4,11.80,1,2.90
20232024,076,MARSHALL,381,Marshall County,025,MC Academy,381025,076381025,210381002474,WKEC,908,A5,3,0,0.00,0,0.00
20232024,076,MARSHALL,381,Marshall County,040,Calvert City Elementary School,381040,076381040,210381000973,WKEC,908,A1,18,2,11.10,1,5.60
20232024,076,MARSHALL,381,Marshall County,085,Jonathan Elementary School,381085,076381085,210381000975,WKEC,908,A1,17,5,29.40,0,0.00
20232024,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000976,WKEC,908,A1,84,10,11.90,4,4.80
20232024,076,MARSHALL,381,Marshall County,090,North Marshall Middle School,381090,076381090,210381000977,WKEC,908,A1,32,6,18.80,0,0.00
20232024,076,MARSHALL,381,Marshall County,100,Sharpe Elementary School,381100,076381100,210381000978,WKEC,908,A1,19,0,0.00,0,0.00
20232024,076,MARSHALL,381,Marshall County,105,South Marshall Elementary School,381105,076381105,210381000979,WKEC,908,A1,14,2,14.30,2,14.30
20232024,076,MARSHALL,381,Marshall County,111,South Marshall Middle,381111,076381111,210381002428,WKEC,908,A1,32,0,0.00,0,0.00
20232024,077,MARTIN,385,Martin County,,All Schools,385000,,,KEDC,903,,94,17,18.10,6,6.40
20232024,077,MARTIN,385,Martin County,051,Eden Elementary School,385051,077385051,210384001902,KEDC,903,A1,21,2,9.50,0,0.00
20232024,077,MARTIN,385,Martin County,120,Inez Elementary School,385120,077385120,210384000982,KEDC,903,A1,15,2,13.30,1,6.70
20232024,077,MARTIN,385,Martin County,250,Martin County High School,385250,077385250,210384000985,KEDC,903,A1,28,2,7.10,3,10.70
20232024,077,MARTIN,385,Martin County,300,Warfield Elementary School,385300,077385300,210384000988,KEDC,903,A1,15,5,33.30,0,0.00
20232024,077,MARTIN,385,Martin County,330,Martin County Middle School,385330,077385330,210384002386,KEDC,903,A1,15,6,40.00,2,13.30
20232024,078,MASON,391,Mason County,,All Schools,391000,,,KEDC,903,,165,23,13.90,2,1.20
20232024,078,MASON,391,Mason County,011,Mason County Intermediate School,391011,078391011,210387002000,KEDC,903,A1,37,5,13.50,0,0.00
20232024,078,MASON,391,Mason County,030,Mason County High School,391030,078391030,210387000989,KEDC,903,A1,49,7,14.30,1,2.00
20232024,078,MASON,391,Mason County,050,Mason County Middle School,391050,078391050,210387000991,KEDC,903,A1,36,9,25.00,0,0.00
20232024,078,MASON,391,Mason County,080,Charles Straub Elementary School,391080,078391080,210387001460,KEDC,903,A1,43,2,4.70,1,2.30
20232024,042,GRAVES,392,Mayfield Independent,,All Schools,392000,,,WKEC,908,,113,17,15.00,6,5.30
20232024,042,GRAVES,392,Mayfield Independent,031,Mayfield Elementary School,392031,042392031,210390002001,WKEC,908,A1,44,5,11.40,1,2.30
20232024,042,GRAVES,392,Mayfield Independent,060,Mayfield High School,392060,042392060,210390000995,WKEC,908,A1,35,6,17.10,3,8.60
20232024,042,GRAVES,392,Mayfield Independent,065,Mayfield Middle School,392065,042392065,210390000996,WKEC,908,A1,34,6,17.60,2,5.90
20232024,079,MCCRACKEN,395,McCracken County,,All Schools,395000,,,WKEC,908,,407,33,8.10,14,3.40
20232024,079,MCCRACKEN,395,McCracken County,010,Concord Elementary School,395010,079395010,210396001001,WKEC,908,A1,33,2,6.10,0,0.00
20232024,079,MCCRACKEN,395,McCracken County,012,McCracken Open Campus School,395012,079395012,210396001801,WKEC,908,A5,8,2,25.00,0,0.00
20232024,079,MCCRACKEN,395,McCracken County,013,McCracken Regional School,395013,079395013,210396001862,WKEC,908,A6,2,0,0.00,0,0.00
20232024,079,MCCRACKEN,395,McCracken County,015,McCracken County High School,395015,079395015,210396002332,WKEC,908,A1,110,7,6.40,2,1.80
20232024,079,MCCRACKEN,395,McCracken County,030,Reidland Intermediate School,395030,079395030,210396002419,WKEC,908,A1,15,2,13.30,0,0.00
20232024,079,MCCRACKEN,395,McCracken County,055,Heath Middle School,395055,079395055,210396001006,WKEC,908,A1,25,1,4.00,0,0.00
20232024,079,MCCRACKEN,395,McCracken County,065,Hendron Lone Oak Elementary School,395065,079395065,210396001431,WKEC,908,A1,27,3,11.10,0,0.00
20232024,079,MCCRACKEN,395,McCracken County,075,Lone Oak Intermediate School,395075,079395075,210396002374,WKEC,908,A1,24,3,12.50,2,8.30
20232024,079,MCCRACKEN,395,McCracken County,080,Lone Oak Elementary School,395080,079395080,210396001009,WKEC,908,A1,31,1,3.20,2,6.50
20232024,079,MCCRACKEN,395,McCracken County,085,Lone Oak Middle School,395085,079395085,210396001010,WKEC,908,A1,47,4,8.50,3,6.40
20232024,079,MCCRACKEN,395,McCracken County,100,Reidland Elementary School,395100,079395100,210396001011,WKEC,908,A1,33,3,9.10,1,3.00
20232024,079,MCCRACKEN,395,McCracken County,115,Reidland Middle School,395115,079395115,210396001013,WKEC,908,A1,23,2,8.70,1,4.30
20232024,079,MCCRACKEN,395,McCracken County,120,Heath Elementary School,395120,079395120,210396001461,WKEC,908,A1,29,3,10.30,3,10.30
20232024,080,MCCREARY,401,McCreary County,,All Schools,401000,,,SESC,907,,172,40,23.30,13,7.60
20232024,080,MCCREARY,401,McCreary County,005,Pine Knot Primary,401005,080401005,210399002576,SESC,907,A1,28,9,32.10,0,0.00
20232024,080,MCCREARY,401,McCreary County,010,McCreary Central High School,401010,080401010,210399001014,SESC,907,A1,49,6,12.20,2,4.10
20232024,080,MCCREARY,401,McCreary County,014,McCreary County Middle School,401014,080401014,210399002002,SESC,907,A1,40,14,35.00,6,15.00
20232024,080,MCCREARY,401,McCreary County,020,Pine Knot Intermediate,401020,080401020,210399002451,SESC,907,A1,22,7,31.80,2,9.10
20232024,080,MCCREARY,401,McCreary County,330,Whitley City Elementary School,401330,080401330,210399001021,SESC,907,A1,33,4,12.10,3,9.10
20232024,081,MCLEAN,405,McLean County,,All Schools,405000,,,GRREC,902,,94,17,18.10,7,7.40
20232024,081,MCLEAN,405,McLean County,020,Calhoun Elementary School,405020,081405020,210402001023,GRREC,902,A1,17,0,0.00,0,0.00
20232024,081,MCLEAN,405,McLean County,050,Livermore Elementary School,405050,081405050,210402001025,GRREC,902,A1,18,4,22.20,3,16.70
20232024,081,MCLEAN,405,McLean County,065,McLean County High School,405065,081405065,210402001026,GRREC,902,A1,30,5,16.70,2,6.70
20232024,081,MCLEAN,405,McLean County,070,Marie Gatton Phillips Elementary,405070,081405070,210402001027,GRREC,902,A1,8,2,25.00,2,25.00
20232024,081,MCLEAN,405,McLean County,075,McLean County Middle School,405075,081405075,210402001140,GRREC,902,A1,21,6,28.60,0,0.00
